,대분류,중분류,소분류,과정명,학습시간,수료여부,frame,prognostics
88,정규강좌,생활/인문교양,건강,두잉 요가 : In the Office,3,TRUE,iframe,FALSE
89,정규강좌,생활/인문교양,건강,"먹고, 자고, 숨쉬어라",3,TRUE,iframe,FALSE
90,정규강좌,생활/인문교양,취미,"셀프출판 공작소, 나만의 책 만들기",3,TRUE,frame,FALSE
91,정규강좌,생활/인문교양,인문,아는 만큼 보이는 우주 이야기,3,TRUE,frame,FALSE
92,정규강좌,생활/인문교양,건강,두잉 요가 : On the Mat [초급편],3,TRUE,iframe,FALSE
93,정규강좌,생활/인문교양,취미,밀레니얼의 여행은 어떻게 달라질 것인가,3,TRUE,frame,FALSE
94,정규강좌,생활/인문교양,취미,"요즘의 책읽기 - 함께, 깊게 읽는 독서 모임 만드는 법",3,TRUE,frame,FALSE
95,정규강좌,생활/인문교양,건강,두잉 요가 : On the Mat [중급편],3,TRUE,iframe,FALSE
96,정규강좌,시민교육,ESG,ESG X Tech : DX시대의 ESG 경영 전략,3,TRUE,frame,FALSE
97,정규강좌,시민교육,저작권,시니어 창업자를 위한 저작권 노하우,3,TRUE,iframe,FALSE
98,정규강좌,시민교육,저작권,표절예방과 저작권 기초 강좌,3,TRUE,iframe,FALSE
99,정규강좌,시민교육,저작권,[중등학부모] 저작권! 이제 기본입니다,3,TRUE,iframe,FALSE
100,정규강좌,시민교육,저작권,[초등고학년/중등] 저작권과 친구 될래요,3,TRUE,iframe,FALSE
101,정규강좌,시민교육,저작권,[초등저학년] 저작권과 친구 될래요,3,TRUE,iframe,FALSE
102,정규강좌,시민교육,저작권,[초등학부모] 저작권! 이제 기본입니다,3,TRUE,iframe,FALSE
103,정규강좌,시민교육,저작권,공공기관 소프트웨어 저작권&자산관리 이해,3,TRUE,iframe,FALSE
104,정규강좌,시민교육,저작권,청소년 예비 창업자를 위한 저작권 노하우,3,TRUE,iframe,FALSE
105,정규강좌,시민교육,저작권,어린이집 보육교사 과정,3,TRUE,iframe,FALSE
106,정규강좌,외국어,영어,스낵영어네이티브: The Life 2.1 [초급],3,TRUE,iframe,FALSE
107,정규강좌,외국어,영어,스낵영어네이티브: The Travel 3.1 [초중급],3,TRUE,iframe,FALSE
108,정규강좌,외국어,영어,스낵영어네이티브: The Life 2.2 [초급],3,TRUE,iframe,FALSE
109,정규강좌,외국어,영어,스낵영어네이티브: The Life 3.5 [초중급],3,TRUE,iframe,FALSE
110,정규강좌,외국어,영어,스낵영어네이티브: The Travel 3.2 [초중급],3,TRUE,iframe,FALSE
111,정규강좌,외국어,영어,스낵영어네이티브: The Life 2.3 [초급],3,TRUE,iframe,FALSE
112,정규강좌,외국어,영어,스낵영어네이티브: The Life 2.4 [초급],3,TRUE,iframe,FALSE
113,정규강좌,외국어,영어,스낵영어네이티브: The Life 3.3 [초중급],3,TRUE,iframe,FALSE
114,정규강좌,외국어,영어,스낵영어네이티브: The Life 3.1 [초중급],3,TRUE,iframe,FALSE
115,정규강좌,외국어,영어,스낵영어네이티브: The Life 3.2 [초중급],3,TRUE,iframe,FALSE
116,정규강좌,외국어,영어,스낵영어네이티브: The Life 3.4 [초중급],3,TRUE,iframe,FALSE
117,정규강좌,외국어,영어,스낵영어네이티브: The Life 3.6 [초중급],3,TRUE,iframe,FALSE
118,정규강좌,다문화,-,Magic Hangul Basic,3,TRUE,iframe,FALSE
119,테마강좌,주민자치강좌,-,합리적 의사결정을 돕는 퍼실리테이션,3,TRUE,iframe,TRUE
122,정규강좌,자격증,공인중개사,[2023 휴넷 공인중개사-1차] 민법 및 민사특별법-족집게특강,4,TRUE,frame,FALSE
124,정규강좌,정보화/IT,인공지능,[IT어빌리티] 인공지능과 인간의 대화,4,TRUE,frame,FALSE
125,정규강좌,정보화/IT,메타버스,[디지털융합] 가상세계로 떠나는 메타버스 튜토리얼,4,TRUE,frame,FALSE
126,정규강좌,정보화/IT,디지털 트랜스포메이션,"[디지털융합] 새로운 디지털 혁명, 블록체인",4,TRUE,frame,FALSE
127,정규강좌,정보화/IT,빅데이터,"빅데이터, 사람을 읽다",4,TRUE,frame,FALSE
128,정규강좌,정보화/IT,SNS활용,GA(구글 애널리틱스)로 보는 마케팅 성과분석,4,TRUE,frame,FALSE
129,정규강좌,정보화/IT,디지털 트랜스포메이션,"[디지털융합] 제조혁신의 미래, 스마트팩토리",4,TRUE,129,FALSE
130,정규강좌,정보화/IT,빅데이터,"데이터로 고객을 읽는 마케팅 기법, 그로스해킹",4,TRUE,130,FALSE
131,정규강좌,정보화/IT,디지털 트랜스포메이션,[Tech briefing] 빅테크의 모든 것,4,TRUE,frame,FALSE
132,정규강좌,취업,인생이모작,핵심만 콕! 재취업 준비와 성공전략,4,TRUE,iframe,FALSE
133,정규강좌,생활/인문교양,인문,미술의 마음,4,TRUE,frame,FALSE
134,정규강좌,생활/인문교양,취미,여행을 이야기하다,4,TRUE,frame,FALSE
135,정규강좌,생활/인문교양,인문,"미술, 창조사회를 말하다",4,TRUE,135,FALSE
136,정규강좌,생활/인문교양,취미,인문학과 함께하는 비즈니스 트립,4,TRUE,frame,FALSE
137,정규강좌,외국어,영어,스낵영어네이티브: The Travel 5.1 [중고급],4,TRUE,iframe,FALSE
138,정규강좌,외국어,영어,스낵영어네이티브: The Travel 4.2 [중급],4,TRUE,iframe,FALSE
139,정규강좌,외국어,영어,스낵영어네이티브: The Travel 5.2 [중고급],4,TRUE,iframe,FALSE
140,정규강좌,외국어,영어,스낵영어네이티브: The Life 5.5 [중고급],4,TRUE,iframe,FALSE
141,정규강좌,외국어,영어,스낵영어네이티브: The Life 5.6 [중고급],4,TRUE,iframe,FALSE
142,정규강좌,외국어,일본어,일본 현지 성우와 함께 배우는 마법의 360문장 (1),4,TRUE,iframe,FALSE
143,정규강좌,외국어,영어,스낵영어네이티브: The Life 4.1 [중급],4,TRUE,iframe,FALSE
144,정규강좌,외국어,영어,스낵영어네이티브: The Life 4.2 [중급],4,TRUE,iframe,FALSE
145,정규강좌,외국어,영어,스낵영어네이티브: The Life 4.3 [중급],4,TRUE,iframe,FALSE
146,정규강좌,외국어,영어,스낵영어네이티브: The Life 4.4 [중급],4,TRUE,iframe,FALSE
147,정규강좌,외국어,영어,스낵영어네이티브: The Life 4.5 [중급],4,TRUE,iframe,FALSE
148,정규강좌,외국어,영어,스낵영어네이티브: The Life 4.6 [중급],4,TRUE,iframe,FALSE
149,정규강좌,외국어,영어,스낵영어네이티브: The Life 5.2 [중고급],4,TRUE,iframe,FALSE
150,정규강좌,외국어,영어,스낵영어네이티브: The Life 5.3 [중고급],4,TRUE,iframe,FALSE
151,정규강좌,외국어,영어,스낵영어네이티브: The Life 5.4 [중고급],4,TRUE,iframe,FALSE
152,정규강좌,외국어,영어,스낵영어네이티브: The Travel 4.1 [중급],4,TRUE,iframe,FALSE
153,정규강좌,외국어,영어,스낵영어네이티브: The Life 5.1 [중고급],4,TRUE,iframe,FALSE
154,정규강좌,외국어,일본어,일본 현지 성우와 함께 배우는 마법의 360문장 (2),4,TRUE,iframe,FALSE
155,정규강좌,외국어,일본어,일본 현지 성우와 함께 배우는 마법의 360문장 (3),4,Pass,iframe,FALSE
156,정규강좌,외국어,일본어,JLPT 한 권으로 끝내기 N2 - 청해,4,Pass,iframe,FALSE
157,정규강좌,외국어,영어,The 빠른 Toeic Speaking 실전 모의고사,4,TRUE,iframe,FALSE
158,테마강좌,법정의무교육,필수교육,"[2022 법정필수교육] 4대 폭력 예방 (성희롱 예방, 성폭력 예방, 성매매 예방, 가정폭력 예방)",4,TRUE,iframe,FALSE
159,테마강좌,법정의무교육,안전보건교육,모두의 안전을 위한 중대재해처벌법,4,TRUE,frame,FALSE
160,정규강좌,자격증,공인중개사,[2022 휴넷공인중개사-1차] 부동산학개론 핵심요약,5,TRUE,frame,FALSE
161,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 민법 및 민사특별법-심화이론,5,TRUE,frame,FALSE
162,정규강좌,자격증,공인중개사,[2022 휴넷공인중개사-1차] 민법 및 민사특별법-핵심요약,5,TRUE,frame,FALSE
165,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 부동산학개론 심화이론,5,TRUE,frame,FALSE
166,정규강좌,자격증,공인중개사,[2023 휴넷 공인중개사-1차] 부동산학개론-족집게특강,5,TRUE,frame,FALSE
167,정규강좌,자격증,공인중개사,[2022 휴넷공인중개사-2차] 중개사법령 및 중개실무-핵심요약,5,TRUE,frame,FALSE
170,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공시법-기출 문제풀이,5,TRUE,frame,FALSE
171,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산세법-기출 문제풀이,5,TRUE,frame,FALSE
172,정규강좌,자격증,공인중개사,[2022 휴넷공인중개사-2차] 부동산공법-핵심요약,5,TRUE,frame,FALSE
175,정규강좌,자격증,공인중개사,[2023 휴넷 공인중개사-2차] 부동산공법-족집게특강,5,TRUE,frame,FALSE
176,정규강좌,자격증,공인중개사,[2023 휴넷 공인중개사-2차] 중개사법령 및 실무-족집게특강,5,TRUE,frame,FALSE
177,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공시법-실력향상 문제풀이,5,TRUE,frame,FALSE
178,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공시법-실전 문제풀이,5,TRUE,frame,FALSE
179,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산세법-실력향상 문제풀이,5,TRUE,frame,FALSE
180,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산세법-실전 문제풀이,5,TRUE,frame,FALSE
181,정규강좌,정보화/IT,디지털 트랜스포메이션,[디지털융합] 기업의 미래를 바꾸는 디지털 혁신 기술,5,TRUE,frame,FALSE
182,정규강좌,정보화/IT,디지털 트랜스포메이션,"[스마트팩토리] 인더스트리 4.0시대, 혁신을 위한 스마트 공장 DNA",5,TRUE,frame,FALSE
183,정규강좌,정보화/IT,디지털 트랜스포메이션,"새로운 혁신의 시작, 디지털 트랜스포메이션",5,TRUE,frame,FALSE
184,정규강좌,정보화/IT,디지털 트랜스포메이션,[4차산업혁명 테크놀로지] 기술이 미래를 바꾸는 순간,5,TRUE,frame,FALSE
185,정규강좌,정보화/IT,인공지능,인공지능이 바꾸는 미래 비즈니스,5,TRUE,frame,FALSE
186,정규강좌,취업,직업기초능력,"이소은의 퍼블릭 스피킹, 말하기를 말하다",5,TRUE,frame,FALSE
187,정규강좌,취업,직무적성검사,최고의 리더를 위한 리더십 어드바이스,5,TRUE,frame,FALSE
188,정규강좌,취업,직업기초능력,"실례합니다만, 비즈니스 매너는 지켜주시겠어요?",5,TRUE,frame,FALSE
189,정규강좌,생활/인문교양,인문,[리더십 마스터] 오늘부터 시작하라: 생각을 바꾸는 인문학,5,TRUE,frame,FALSE
190,정규강좌,생활/인문교양,취미,술을 알면 세상이 즐겁다,5,TRUE,190,TRUE
191,정규강좌,생활/인문교양,인문,"품격있는 삶을 위한 예술 강의, 미학 수업",5,TRUE,frame,FALSE
192,정규강좌,생활/인문교양,인문,도시와 공간을 잇는 인문 기행,5,TRUE,frame,FALSE
193,정규강좌,생활/인문교양,인문,세계의 미술관 산책,5,TRUE,193,FALSE
194,정규강좌,생활/인문교양,취미,인사이트를 찾아 떠나는 비즈니스 트립,5,TRUE,frame,FALSE
195,정규강좌,다문화,-,단박에 한국사 - 근대편,5,TRUE,frame,FALSE
196,테마강좌,법정의무교육,필수교육,[2022 법정필수교육] 4대 폭력 예방+개인정보보호,5,TRUE,iframe,FALSE
197,테마강좌,법정의무교육,필수교육,[2022 법정필수교육] 4대 폭력 예방+직장 내 장애인 인식개선,5,TRUE,iframe,FALSE
198,정규강좌,자격증,워드프로세스,[HD]워드프로세서 실기,6,TRUE,iframe,FALSE
199,정규강좌,자격증,정보처리기사,[핵심공략]정보처리기사_필기_정보시스템구축관리,6,TRUE,iframe,FALSE
200,정규강좌,자격증,TAT(세무실무),TAT(세무실무) 2급,6,TRUE,iframe,FALSE
205,정규강좌,자격증,TAT(세무실무),TAT(세무실무) 1급,6,TRUE,iframe,FALSE
206,정규강좌,정보화/IT,메타버스,"[디지털융합] 비즈니스 혁명, 메타버스에 탑승하라",6,TRUE,frame,FALSE
207,정규강좌,취업,직업기초능력,조영탁의 직장인 자기계발 특강,6,TRUE,frame,FALSE
208,정규강좌,생활/인문교양,인문,"똑똑한 선택을 이끄는 힘, 행동경제학",6,TRUE,frame,FALSE
209,정규강좌,생활/인문교양,인문,[4대 비극] 시공을 초월한 인간의 보편적 본성에 대한 이야기,6,TRUE,frame,FALSE
210,정규강좌,시민교육,저작권,4차산업 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
211,정규강좌,시민교육,저작권,방송 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
212,정규강좌,시민교육,저작권,성공적인 창업을 위한 저작권 노하우,6,TRUE,iframe,FALSE
213,정규강좌,시민교육,저작권,소프트웨어 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
214,정규강좌,시민교육,저작권,게임 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
215,정규강좌,시민교육,저작권,공공기관 근무자를 위한 저작권 기초와 실무,6,TRUE,iframe,FALSE
216,정규강좌,시민교육,저작권,만화(웹툰)창작자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
217,정규강좌,시민교육,저작권,모바일 콘텐츠 산업 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
218,정규강좌,시민교육,저작권,음악종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
219,정규강좌,시민교육,저작권,인터넷 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
220,정규강좌,시민교육,저작권,저작권 개요,6,TRUE,iframe,FALSE
221,정규강좌,시민교육,저작권,출판 종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
222,정규강좌,시민교육,저작권,캐릭터 디자인 산업종사자를 위한 저작권 노하우,6,TRUE,iframe,FALSE
223,정규강좌,외국어,중국어,바로 쓰는 비즈니스 중국어,6,TRUE,iframe,FALSE
224,정규강좌,외국어,일본어,패턴으로 배우는 일본어 문법,6,TRUE,iframe,FALSE
225,정규강좌,외국어,기타 외국어,관광통역안내사 - 인도네시아어,6,TRUE,iframe,FALSE
226,정규강좌,외국어,기타 외국어,바로 쓰는 비즈니스 베트남어 초급,6,TRUE,iframe,FALSE
227,정규강좌,외국어,기타 외국어,챠오 이탈리아어 첫걸음,6,Pass,iframe,FALSE
228,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅰ(현장근로자_기타사업),6,TRUE,frame,FALSE
229,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅰ(현장근로자_서비스업),6,FALSE,frame,FALSE
230,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅰ(현장근로자_건설업),6,FALSE,frame,FALSE
231,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅰ(현장근로자_보건업),6,FALSE,frame,FALSE
232,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅱ(현장근로자_기타사업),6,FALSE,frame,FALSE
236,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅰ(현장근로자_제조업),6,FALSE,frame,FALSE
244,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅰ(현장근로자_유통업),6,FALSE,frame,FALSE
253,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅱ(현장근로자_제조업),6,FALSE,frame,FALSE
254,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅲ(현장근로자_제조업),6,FALSE,frame,FALSE
255,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅳ(현장근로자_제조업),6,FALSE,frame,TRUE
256,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅱ(현장근로자_건설업),6,FALSE,frame,FALSE
257,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅱ(현장근로자_보건업),6,FALSE,frame,FALSE
258,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅱ(현장근로자_서비스업),6,FALSE,frame,FALSE
259,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅱ(현장근로자_유통업),6,FALSE,frame,FALSE
260,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅲ(현장근로자_건설업),6,FALSE,frame,FALSE
261,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅲ(현장근로자_기타사업),6,FALSE,frame,FALSE
262,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅲ(현장근로자_보건업),6,FALSE,frame,FALSE
263,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅲ(현장근로자_서비스업),6,FALSE,frame,FALSE
264,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅲ(현장근로자_유통업),6,FALSE,frame,FALSE
265,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅳ(현장근로자_건설업),6,FALSE,frame,FALSE
266,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅳ(현장근로자_기타사업),6,FALSE,frame,FALSE
267,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅳ(현장근로자_보건업),6,FALSE,frame,FALSE
268,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅳ(현장근로자_서비스업),6,FALSE,frame,FALSE
269,테마강좌,법정의무교육,안전보건교육,2023 안전보건교육Ⅳ(현장근로자_유통업),6,FALSE,frame,FALSE
271,정규강좌,자격증,워드프로세스,[HD]워드프로세서 필기,7,TRUE,iframe,FALSE
274,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 민법 및 민사특별법-실력향상 문제풀이,7,FALSE,274,TRUE
275,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 민법 및 민사특별법-실전 문제풀이,7,FALSE,frame,FALSE
276,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 중개사법령 및 중개실무-실력향상 문제풀이,7,FALSE,276,TRUE
279,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공법-기출 문제풀이,7,FALSE,279,TRUE
282,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공법-실력향상 문제풀이,7,FALSE,282,TRUE
283,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 부동산공법-실전 문제풀이,7,FALSE,283,TRUE
284,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 중개사법령 및 중개실무-기출 문제풀이,7,FALSE,284,TRUE
285,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-2차] 중개사법령 및 중개실무-실전 문제풀이,7,FALSE,frame,FALSE
286,정규강좌,정보화/IT,엑셀/워드/한글,[오늘부터 정시퇴근] 엑셀 실무 테크닉 - 일잘러의 보고서 작성편,7,TRUE,frame,FALSE
287,정규강좌,정보화/IT,파워포인트,[오늘부터 정시퇴근] 파워포인트 실무 테크닉 - 보고서 디자인편,7,FALSE,frame,FALSE
288,정규강좌,정보화/IT,빅데이터,"한눈에 보는 빅데이터, 인포그래픽",7,FALSE,frame,FALSE
289,정규강좌,정보화/IT,웹디자인,[HD]누구나 할수있다. 이모티콘 디자이너가 되어보자. Part.4 힙합 캐릭터 만들기,7,TRUE,iframe,FALSE
290,정규강좌,외국어,영어,토익 스피킹 실전 트레이닝 IH 넘기기2,7,FALSE,frame,FALSE
291,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 부동산학개론-실력향상 문제풀이,8,FALSE,frame,FALSE
292,정규강좌,자격증,정보처리기사,[핵심공략]정보처리기사_필기_소프트웨어개발,8,TRUE,iframe,FALSE
293,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 부동산학개론-실전 문제풀이,8,FALSE,frame,FALSE
296,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 민법 및 민사특별법-기출 문제풀이,8,FALSE,frame,FALSE
297,정규강좌,자격증,공인중개사,[2023 휴넷공인중개사-1차] 부동산학개론-기출 문제풀이,8,FALSE,frame,FALSE
298,정규강좌,정보화/IT,디지털 트랜스포메이션,[디지털융합] 디지털 대전환을 주도하는 플랫폼과 사물인터넷,8,FALSE,frame,FALSE
299,정규강좌,정보화/IT,SNS활용,페이스북 마케팅 실전기법,8,FALSE,299,TRUE
300,정규강좌,취업,직업기초능력,[쉬플리 세일즈] 빈틈없는 제안서 작성법,8,FALSE,300,TRUE
301,정규강좌,취업,직업기초능력,"[쉬플리 세일즈] 당신을 각인 시켜라, Impressive 제안 프레젠테이션",8,FALSE,301,TRUE
302,정규강좌,취업,직업기초능력,[SSS급 루키] 야근은 싫고 성과는 내고 싶을 때 필요한 소프트스킬.zip,8,FALSE,frame,FALSE
303,정규강좌,취업,직업기초능력,[쉬플리 세일즈] 수주의 핵심은 전략이다. Powerful한 제안 전략,8,FALSE,frame,FALSE
304,정규강좌,취업,직업기초능력,[류재언의 협상 마스터] 내 편으로 만드는 협상의 심리학,8,FALSE,frame,FALSE
305,정규강좌,취업,직업기초능력,[류재언의 협상 마스터] 차이를 결정짓는 협상의 디테일,8,FALSE,frame,FALSE
306,정규강좌,취업,직업기초능력,[SSS급 루키] 탑티어 기획자의 생각법,8,FALSE,frame,FALSE
307,정규강좌,생활/인문교양,건강,[홈트여신] 장유진과 함께하는 10분 피트니스,8,FALSE,307,TRUE
308,정규강좌,생활/인문교양,건강,[홈트여신] 황아영과 함께하는 10분 요가,8,FALSE,308,TRUE
309,정규강좌,외국어,영어,토익 스피킹 실전 트레이닝 IH 넘기기1,8,FALSE,frame,FALSE
310,정규강좌,외국어,일본어,JLPT 한 권으로 끝내기 N2 - 문법 단기 공략,8,Pass,iframe,FALSE
311,정규강좌,외국어,일본어,JLPT 한 권으로 끝내기 N2 - 독해,8,Pass,iframe,FALSE
312,정규강좌,외국어,일본어,JLPT 한 권으로 끝내기 N2 - 문자어휘,8,Pass,iframe,FALSE
313,정규강좌,정보화/IT,파워포인트,[오늘부터 정시퇴근] 파워포인트 실무 테크닉 - 슬라이드 디자인편,9,FALSE,frame,FALSE
314,정규강좌,정보화/IT,엑셀/워드/한글,[HD]왕초보를 위한 한글 2020,9,TRUE,iframe,FALSE
315,정규강좌,정보화/IT,엑셀/워드/한글,[HD]한글 2020을 활용한 업무용 문서 만들기,9,FALSE,315,TRUE
316,정규강좌,정보화/IT,엑셀/워드/한글,[오늘부터 정시퇴근] 엑셀 실무 테크닉 - 빅데이터 분석&시각화편,9,FALSE,316,TRUE
317,정규강좌,정보화/IT,디지털 트랜스포메이션,[디지털융합] [4차 산업혁명과 미래] 혁신기술과 경영전략,9,FALSE,frame,FALSE
318,정규강좌,정보화/IT,웹디자인,[HD]누구나 할수있다. 이모티콘 디자이너가 되어보자. Part.5 디아블로코믹 이모티콘 만들기,9,TRUE,iframe,FALSE
319,정규강좌,정보화/IT,SNS활용,왜 이 광고를 보면 사고 싶을까-페이스북 퍼포먼스 마케팅,9,FALSE,frame,FALSE
